AcademicRecordID,WosUID,Title,DocumentTypeId,LanguageId,PublicationId,PubYear,PubMonth,PubDate,PubVolume,PubIssue,PublicationTypeId,PubPageCount,DatabaseEditionId,ReferenceCount,CiteCount,JournalExpectedCitations,JournalActExpCitations,ImpactFactor,AvgExpectedRate,Percentile,Nci,EsiMostCitedArticle,HotPaper,IsInternationalCollab,IsInstitutionCollab,IsIndustryCollab,OaFlag,JournalInfoId,IsReferenceArticle,QValue,IsPassive,SelfCitationCount
99890,WOS:000285846600008,FROM TODAY'S INTRANET OF THINGS TO A FUTURE INTERNET OF THINGS: A WIRELESS- AND MOBILITY-RELATED VIEW,1,1,11292,2010,DEC,2010-12-01 00:00:00.000,17,6,5,8,1,15,208,,,,,,,,,,,,,,1,,0,0
99891,WOS:000291820500004,A SURVEY ON 3GPP HETEROGENEOUS NETWORKS,1,1,11292,2011,JUN,2011-06-01 00:00:00.000,18,3,5,12,1,19,974,,,,,,,,,,,,,,1,,0,0
99892,WOS:000296242000008,HOW MUCH ENERGY IS NEEDED TO RUN A WIRELESS NETWORK?,1,1,11292,2011,OCT,2011-10-01 00:00:00.000,18,5,5,10,1,14,693,,,,,,,,,,,,,,1,,0,0
99893,WOS:000291820500005,ENHANCED INTERCELL INTERFERENCE COORDINATION CHALLENGES IN HETEROGENEOUS NETWORKS,1,1,11292,2011,JUN,2011-06-01 00:00:00.000,18,3,5,9,1,11,593,,,,,,,,,,,,,,1,,0,0
99894,WOS:000298382300006,"ENERGY-EFFICIENT WIRELESS COMMUNICATIONS: TUTORIAL, SURVEY, AND OPEN ISSUES",1,1,11292,2011,DEC,2011-12-01 00:00:00.000,18,6,5,8,1,30,452,,,,,,,,,,,,,,1,,0,0
99895,WOS:000306181900011,OPERATOR CONTROLLED DEVICE-TO-DEVICE COMMUNICATIONS IN LTE-ADVANCED NETWORKS,1,1,11292,2012,JUN,2012-06-01 00:00:00.000,19,3,5,9,1,20,397,,,,,,,,,,,,,,1,,0,0
99896,WOS:000306181900010,INTERFERENCE MANAGEMENT IN OFDMA FEMTOCELL NETWORKS: ISSUES AND APPROACHES,1,1,11292,2012,JUN,2012-06-01 00:00:00.000,19,3,5,10,1,14,234,,,,,,,,,,,,,,1,,0,0
99897,WOS:000303393200005,COOPERATIVE COMMUNICATIONS FOR WIRELESS NETWORKS: TECHNIQUES AND APPLICATIONS IN LTE-ADVANCED SYSTEMS,1,1,11292,2012,APR,2012-04-01 00:00:00.000,19,2,5,8,1,10,146,,,,,,,,,,,,,,1,,0,0
99898,WOS:000300715200005,DYNAMIC SPECTRUM ACCESS: FROM COGNITIVE RADIO TO NETWORK RADIO,1,1,11292,2012,FEB,2012-02-01 00:00:00.000,19,1,5,7,1,13,143,,,,,,,,,,,,,,1,,0,0
99899,WOS:000330229100012,"A SURVEY ON THE IETF PROTOCOL SUITE FOR THE INTERNET OF THINGS: STANDARDS, CHALLENGES, AND OPPORTUNITIES",1,1,11292,2013,DEC,2013-12-01 00:00:00.000,20,6,5,8,1,17,302,,,,,,,,,,,,,,1,,0,0
99900,WOS:000318518300012,WIDEBAND SPECTRUM SENSING FOR COGNITIVE RADIO NETWORKS: A SURVEY,1,1,11292,2013,APR,2013-04-01 00:00:00.000,20,2,5,8,1,15,233,,,,,,,,,,,,,,1,,0,0
99901,WOS:000318518300016,A SURVEY ON MOBILE DATA OFFLOADING: TECHNICAL AND BUSINESS PERSPECTIVES,1,1,11292,2013,APR,2013-04-01 00:00:00.000,20,2,5,9,1,14,165,,,,,,,,,,,,,,1,,0,0
99902,WOS:000321278800014,DEVICE-TO-DEVICE COMMUNICATIONS WITH WIFI DIRECT: OVERVIEW AND EXPERIMENTATION,1,1,11292,2013,JUN,2013-06-01 00:00:00.000,20,3,5,9,1,10,161,,,,,,,,,,,,,,1,,0,0
99903,WOS:000339167500017,EVOLUTION TOWARD 5G MULTI-TIER CELLULAR WIRELESS NETWORKS: AN INTERFERENCE MANAGEMENT PERSPECTIVE,1,1,11292,2014,JUN,2014-06-01 00:00:00.000,21,3,5,10,1,15,288,,,,,,,,,,,,,,1,,0,0
99904,WOS:000336794100006,AN OVERVIEW OF LOAD BALANCING IN HETNETS: OLD MYTHS AND OPEN PROBLEMS,1,1,11292,2014,APR,2014-04-01 00:00:00.000,21,2,5,8,1,15,233,,,,,,,,,,,,,,1,,0,0
99905,WOS:000347382300018,HETEROGENEOUS CLOUD RADIO ACCESS NETWORKS: A NEW PERSPECTIVE FOR ENHANCING SPECTRAL AND ENERGY EFFICIENCIES,1,1,11292,2014,DEC,2014-12-01 00:00:00.000,21,6,5,10,1,16,221,,,,,,,,,,,,,,1,,0,0
99906,WOS:000336794100017,EMERGING TECHNOLOGIES AND RESEARCH CHALLENGES FOR 5G WIRELESS NETWORKS,1,1,11292,2014,APR,2014-04-01 00:00:00.000,21,2,5,7,1,17,172,,,,,,,,,,,,,,1,,0,0
99907,WOS:000353889100022,FRONTHAUL-CONSTRAINED CLOUD RADIO ACCESS NETWORKS: INSIGHTS AND CHALLENGES,1,1,11292,2015,APR,2015-04-01 00:00:00.000,22,2,5,9,1,16,160,,,,,,,,,,,,,,1,,0,0
99908,WOS:000357662100022,LTE-UNLICENSED: THE FUTURE OF SPECTRUM AGGREGATION FOR CELLULAR NETWORKS,1,1,11292,2015,JUN,2015-06-01 00:00:00.000,22,3,5,10,1,15,149,,,,,,,,,,,,,,1,,0,0
99909,WOS:000351372600013,OPPORTUNISTIC COMMUNICATIONS IN INTERFERENCE ALIGNMENT NETWORKS WITH WIRELESS POWER TRANSFER,1,1,11292,2015,FEB,2015-02-01 00:00:00.000,22,1,5,8,1,15,131,,,,,,,,,,,,,,1,,0,0
99910,WOS:000357662100014,COOPERATIVE INTERFERENCE MITIGATION AND HANDOVER MANAGEMENT FOR HETEROGENEOUS CLOUD SMALL CELL NETWORKS,1,1,11292,2015,JUN,2015-06-01 00:00:00.000,22,3,5,8,1,15,119,,,,,,,,,,,,,,1,,0,0
99911,WOS:000372416700011,5G ULTRA-DENSE CELLULAR NETWORKS,1,1,11292,2016,FEB,2016-02-01 00:00:00.000,23,1,5,8,1,15,286,,,,,,,,,,,,,,1,,0,0
99912,WOS:000388111000011,LONG-RANGE COMMUNICATIONS IN UNLICENSED BANDS: THE RISING STARS IN THE IOT AND SMART CITY SCENARIOS,1,1,11292,2016,OCT,2016-10-01 00:00:00.000,23,5,5,8,1,19,153,,,,,,,,,,,,,,1,,0,0
99913,WOS:000375298800003,WIRELESS POWERED COMMUNICATION NETWORKS: AN OVERVIEW,1,1,11292,2016,APR,2016-04-01 00:00:00.000,23,2,5,9,1,15,133,,,,,,,,,,,,,,1,,0,0
99914,WOS:000375298800011,"USER-CENTRIC ULTRA-DENSE NETWORKS FOR 5G: CHALLENGES, METHODOLOGIES, AND DIRECTIONS",1,1,11292,2016,APR,2016-04-01 00:00:00.000,23,2,5,8,1,15,98,,,,,,,,,,,,,,1,,0,0
99915,WOS:000404379800009,"INTERNET OF THINGS ARCHITECTURE: RECENT ADVANCES, TAXONOMY, REQUIREMENTS, AND OPEN CHALLENGES",1,1,11292,2017,JUN,2017-06-01 00:00:00.000,24,3,5,7,1,15,73,,,,,,,,,,,,,,1,,0,0
99916,WOS:000400375200015,MACHINE LEARNING PARADIGMS FOR NEXT-GENERATION WIRELESS NETWORKS,1,1,11292,2017,APR,2017-04-01 00:00:00.000,24,2,5,8,1,20,71,,,,,,,,,,,,,,1,,0,0
99917,WOS:000396021000017,TOWARD MASSIVE MACHINE TYPE CELLULAR COMM UNICATIONS,1,1,11292,2017,FEB,2017-02-01 00:00:00.000,24,1,5,9,1,15,69,,,,,,,,,,,,,,1,,0,0
99918,WOS:000408222300011,AN OVERVIEW OF SUSTAINABLE GREEN 5G NETWORKS,1,1,11292,2017,AUG,2017-08-01 00:00:00.000,24,4,5,9,1,15,57,,,,,,,,,,,,,,1,,0,0
99919,WOS:000426796000012,DATA-DRIVEN COMPUTING AND CACHING IN 5G NETWORKS: ARCHITECTURE AND DELAY ANALYSIS,1,1,11292,2018,FEB,2018-02-01 00:00:00.000,25,1,5,6,1,15,40,,,,,,,,,,,,,,1,,0,0
99920,WOS:000431444200007,RESOURCE ALLOCATION FOR DOWNLINK NOMA SYSTEMS: KEY TECHNIQUES AND OPEN ISSUES,1,1,11292,2018,APR,2018-04-01 00:00:00.000,25,2,5,8,1,22,23,,,,,,,,,,,,,,1,,0,0
99921,WOS:000426796000023,ON REMOVING ROUTING PROTOCOL FROM FUTURE WIRELESS NETWORKS: A REAL-TIME DEEP LEARNING APPROACH FOR INTELLIGENT TRAFFIC CONTROL,1,1,11292,2018,FEB,2018-02-01 00:00:00.000,25,1,5,7,1,14,21,,,,,,,,,,,,,,1,,0,0
99922,WOS:000437876300005,"EDGE-COCACO: TOWARD JOINT OPTIMIZATION OF COMPUTATION, CACHING, AND COMMUNICATION ON EDGE CLOUD",1,1,11292,2018,JUN,2018-06-01 00:00:00.000,25,3,5,7,1,15,17,,,,,,,,,,,,,,1,,0,0
99923,WOS:000209696200028,Robust Beamforming for Wireless Information and Power Transmission,1,1,11293,2012,AUG,2012-08-01 00:00:00.000,1,4,5,4,1,17,167,,,,,,,,,,,,,,1,,0,0
99924,WOS:000209696000020,3GPP LTE Versus IEEE 802.11p/WAVE: Which Technology is Able to Support Cooperative Vehicular Safety Applications?,1,1,11293,2012,APR,2012-04-01 00:00:00.000,1,2,5,4,1,10,117,,,,,,,,,,,,,,1,,0,0
99925,WOS:000209696100021,Optimal Relay Selection and Power Allocation for Cognitive Two-Way Relaying Networks,1,1,11293,2012,JUN,2012-06-01 00:00:00.000,1,3,5,4,1,11,90,,,,,,,,,,,,,,1,,0,0
99926,WOS:000209696300024,Sensing and Transmit Energy Optimization for an Energy Harvesting Cognitive Radio,1,1,11293,2012,OCT,2012-10-01 00:00:00.000,1,5,5,4,1,13,85,,,,,,,,,,,,,,1,,0,0
99927,WOS:000209696700027,Impact of Pointing Errors on the Performance of Mixed RF/FSO Dual-Hop Transmission Systems,1,1,11293,2013,JUN,2013-06-01 00:00:00.000,2,3,5,4,1,30,140,,,,,,,,,,,,,,1,,0,0
99928,WOS:000209697100023,Energy-Efficient Optimization for Wireless Information and Power Transfer in Large-Scale MIMO Systems Employing Energy Beamforming,1,1,11293,2013,DEC,2013-12-01 00:00:00.000,2,6,5,4,1,16,121,,,,,,,,,,,,,,1,,0,0
99929,WOS:000209696600020,4-Gbps Uncompressed Video Transmission over a 60-GHz Orbital Angular Momentum Wireless Channel,1,1,11293,2013,APR,2013-04-01 00:00:00.000,2,2,5,4,1,26,77,,,,,,,,,,,,,,1,,0,0
99930,WOS:000209696600024,Joint Power Allocation and Relay Selection in Energy Harvesting AF Relay Systems,1,1,11293,2013,APR,2013-04-01 00:00:00.000,2,2,5,4,1,10,70,,,,,,,,,,,,,,1,,0,0
99931,WOS:000209681700027,Low-Complexity Hybrid Precoding in Massive Multiuser MIMO Systems,1,1,11293,2014,DEC,2014-12-01 00:00:00.000,3,6,5,4,1,12,203,,,,,,,,,,,,,,1,,0,0
99932,WOS:000209681700006,Optimal LAP Altitude for Maximum Coverage,1,1,11293,2014,DEC,2014-12-01 00:00:00.000,3,6,5,4,1,9,195,,,,,,,,,,,,,,1,,0,0
99933,WOS:000209681600010,Energy Efficiency and Spectral Efficiency Tradeoff in Device-to-Device (D2D) Communications,1,1,11293,2014,OCT,2014-10-01 00:00:00.000,3,5,5,4,1,12,83,,,,,,,,,,,,,,1,,0,0
99934,WOS:000209681300010,SWIPT in MISO Multicasting Systems,1,1,11293,2014,JUN,2014-06-01 00:00:00.000,3,3,5,4,1,13,81,,,,,,,,,,,,,,1,,0,0
99935,WOS:000377307900016,On the Ergodic Capacity of MIMO NOMA Systems,1,1,11293,2015,AUG,2015-08-01 00:00:00.000,4,4,5,4,1,8,154,,,,,,,,,,,,,,1,,0,0
99936,WOS:000373740000023,Full-Duplex Wireless-Powered Relay With Self-Energy Recycling,1,1,11293,2015,APR,2015-04-01 00:00:00.000,4,2,5,4,1,12,154,,,,,,,,,,,,,,1,,0,0
99937,WOS:000373738600012,Relay Selection for Security Enhancement in Cognitive Relay Networks,1,1,11293,2015,FEB,2015-02-01 00:00:00.000,4,1,5,4,1,12,112,,,,,,,,,,,,,,1,,0,0
99938,WOS:000377307900010,OFDM With Index Modulation Using Coordinate Interleaving,1,1,11293,2015,AUG,2015-08-01 00:00:00.000,4,4,5,4,1,10,69,,,,,,,,,,,,,,1,,0,0
99939,WOS:000386070400020,Relay Selection for Cooperative NOMA,1,1,11293,2016,AUG,2016-08-01 00:00:00.000,5,4,5,4,1,10,103,,,,,,,,,,,,,,1,,0,0
99940,WOS:000386070400014,Distributed RSS-AoA Based Localization With Unknown Transmit Powers,1,1,11293,2016,AUG,2016-08-01 00:00:00.000,5,4,5,4,1,15,49,,,,,,,,,,,,,,1,,0,0
99941,WOS:000391582300010,Cyclical Multiple Access in UAV-Aided Communications: A Throughput-Delay Tradeoff,1,1,11293,2016,DEC,2016-12-01 00:00:00.000,5,6,5,4,1,10,47,,,,,,,,,,,,,,1,,0,0
99942,WOS:000374552400022,Proactive Eavesdropping Via Jamming for Rate Maximization Over Rayleigh Fading Channels,1,1,11293,2016,FEB,2016-02-01 00:00:00.000,5,1,5,4,1,10,40,,,,,,,,,,,,,,1,,0,0
99943,WOS:000408370400004,3-D Placement of an Unmanned Aerial Vehicle Base Station (UAV-BS) for Energy-Efficient Maximal Coverage,1,1,11293,2017,AUG,2017-08-01 00:00:00.000,6,4,5,4,1,12,55,,,,,,,,,,,,,,1,,0,0
99944,WOS:000399392500006,Low Power Wide Area Network Analysis: Can LoRa Scale?,1,1,11293,2017,APR,2017-04-01 00:00:00.000,6,2,5,4,1,12,55,,,,,,,,,,,,,,1,,0,0
99945,WOS:000413033000007,Spectral Efficiency of DFT-Based Processing Hybrid Architectures in Massive MIMO,1,1,11293,2017,OCT,2017-10-01 00:00:00.000,6,5,5,4,1,12,54,,,,,,,,,,,,,,1,,0,0
99946,WOS:000399392500009,Physical Layer Security in Cooperative Energy Harvesting Networks With a Friendly Jammer,1,1,11293,2017,APR,2017-04-01 00:00:00.000,6,2,5,4,1,9,40,,,,,,,,,,,,,,1,,0,0
99947,WOS:000425620400029,Power of Deep Learning for Channel Estimation and Signal Detection in OFDM Systems,1,1,11293,2018,FEB,2018-02-01 00:00:00.000,7,1,5,4,1,10,35,,,,,,,,,,,,,,1,,0,0
99948,WOS:000425620400010,3-D Placement of an Unmanned Aerial Vehicle Base Station for Maximum Coverage of Users With Different QoS Requirements,1,1,11293,2018,FEB,2018-02-01 00:00:00.000,7,1,5,4,1,12,20,,,,,,,,,,,,,,1,,0,0
99949,WOS:000436010400012,Energy-Efficient Data Collection in UAV Enabled Wireless Sensor Network,1,1,11293,2018,JUN,2018-06-01 00:00:00.000,7,3,5,4,1,11,17,,,,,,,,,,,,,,1,,0,0
99950,WOS:000425620400020,Resource Allocations for Secure Cognitive Satellite-Terrestrial Networks,1,1,11293,2018,FEB,2018-02-01 00:00:00.000,7,1,5,4,1,14,15,,,,,,,,,,,,,,1,,0,0
99951,WOS:000087901100023,Simple and secure password authentication protocol (SAS),2,1,11294,2000,JUN,2000-06-01 00:00:00.000,E83B,6,5,3,1,14,84,,,,,,,,,,,,,,1,,0,0
99952,WOS:000086146700041,Performance evaluation of a combined input- and crosspoint-queued switch,2,1,11294,2000,MAR,2000-03-01 00:00:00.000,E83B,3,5,5,1,6,64,,,,,,,,,,,,,,1,,0,0
99953,WOS:000086146700023,Common-mode-current generation caused by difference of unbalance of transmission lines on a printed circuit board with narrow ground pattern,1,1,11294,2000,MAR,2000-03-01 00:00:00.000,E83B,3,5,7,1,8,58,,,,,,,,,,,,,,1,,0,0
99954,WOS:000089574900006,Airborne dual-frequency polarimetric and interferometric SAR,1,1,11294,2000,SEP,2000-09-01 00:00:00.000,E83B,9,5,10,1,8,44,,,,,,,,,,,,,,1,,0,0
99955,WOS:000167507200008,Performance of coherent multi-carrier/DS-CDMA and MC-CDMA for broadband packet wireless access,1,1,11294,2001,MAR,2001-03-01 00:00:00.000,E84B,3,5,9,1,14,93,,,,,,,,,,,,,,1,,0,0
99956,WOS:000171701000037,Attacks and solutions on strong-password authentication,1,1,11294,2001,SEP,2001-09-01 00:00:00.000,E84B,9,5,6,1,18,65,,,,,,,,,,,,,,1,,0,0
99957,WOS:000167910500012,Optimal admission control for multi-class of wireless adaptive multimedia services,1,1,11294,2001,APR,2001-04-01 00:00:00.000,E84B,4,5,10,1,13,53,,,,,,,,,,,,,,1,,0,0
99958,WOS:000169816100012,Adaptive beamforming of ESPAR antenna based on steepest gradient algorithm,1,1,11294,2001,JUL,2001-07-01 00:00:00.000,E84B,7,5,11,1,12,35,,,,,,,,,,,,,,1,,0,0
99959,WOS:000179115500022,Stolen-verifier attack on two new strong-password authentication protocols,1,1,11294,2002,NOV,2002-11-01 00:00:00.000,E85B,11,5,3,1,16,61,,,,,,,,,,,,,,1,,0,0
99960,WOS:000175083600012,Improvement on Peyravian-Zunic's password authentication schemes,2,1,11294,2002,APR,2002-04-01 00:00:00.000,E85B,4,5,3,1,12,49,,,,,,,,,,,,,,1,,0,0
99961,WOS:000177322800012,Millimeter-wave microstrip line to waveguide transition fabricated on a single layer dielectric substrate,1,1,11294,2002,JUN,2002-06-01 00:00:00.000,E85B,6,5,9,1,17,47,,,,,,,,,,,,,,1,,0,0
99962,WOS:000179899800033,Efficient real-time scheduling algorithms for multiprocessor systems,1,1,11294,2002,DEC,2002-12-01 00:00:00.000,E85B,12,5,9,1,17,42,,,,,,,,,,,,,,1,,0,0
99963,WOS:000180491500033,Performance comparison of channel interleaving methods in frequency domain for VSF-OFCDM broadband wireless access in forward link,1,1,11294,2003,JAN,2003-01-01 00:00:00.000,E86B,1,5,14,1,18,667,,,,,,,,,,,,,,1,,0,0
99964,WOS:000180491500032,Variable spreading factor-orthogonal frequency and code division multiplexing (VSF-OFCDM) for broadband packet wireless access,1,1,11294,2003,JAN,2003-01-01 00:00:00.000,E86B,1,5,9,1,9,145,,,,,,,,,,,,,,1,,0,0
99965,WOS:000184752500021,Indoor visible light data transmission system utilizing white LED lights,1,1,11294,2003,AUG,2003-08-01 00:00:00.000,E86B,8,5,15,1,33,138,,,,,,,,,,,,,,1,,0,0
99966,WOS:000183075100027,Cryptanalysis of a variant of Peyravian-Zunic's password authentication scheme,1,1,11294,2003,MAY,2003-05-01 00:00:00.000,E86B,5,5,3,1,12,56,,,,,,,,,,,,,,1,,0,0
99967,WOS:000224393900018,Bit error rate analysis of DS-CDMA with joint frequency-domain equalization and antenna diversity combining,1,1,11294,2004,OCT,2004-10-01 00:00:00.000,E87B,10,5,12,1,18,74,,,,,,,,,,,,,,1,,0,0
99968,WOS:000221443000037,A target shape estimation algorithm for pulse radar systems based on boundary scattering transform,1,1,11294,2004,MAY,2004-05-01 00:00:00.000,E87B,5,5,9,1,19,73,,,,,,,,,,,,,,1,,0,0
99969,WOS:000220157700010,A study on performance of hierarchical mobile IPv6 in IP-based cellular networks,1,1,11294,2004,MAR,2004-03-01 00:00:00.000,E87B,3,5,8,1,11,65,,,,,,,,,,,,,,1,,0,0
99970,WOS:000223264900032,A prediction method of common-mode excitation on a printed circuit board having a signal trace near the ground edge,1,1,11294,2004,AUG,2004-08-01 00:00:00.000,E87B,8,5,8,1,7,35,,,,,,,,,,,,,,1,,0,0
99971,WOS:000227828900018,Framed ALOHA for multiple RFID objects identification,1,1,11294,2005,MAR,2005-03-01 00:00:00.000,E88B,3,5,9,1,13,123,,,,,,,,,,,,,,1,,0,0
99972,WOS:000229253300049,Impersonation attack on a dynamic ID-based remote user authentication scheme using smart cards,1,1,11294,2005,MAY,2005-05-01 00:00:00.000,E88B,5,5,3,1,18,71,,,,,,,,,,,,,,1,,0,0
99973,WOS:000226443600007,Likelihood function for QRM-MLD suitable for soft-decision turbo decoding and its performance for OFCDM MIMO multiplexing in multipath fading channel,1,1,11294,2005,JAN,2005-01-01 00:00:00.000,E88B,1,5,11,1,12,61,,,,,,,,,,,,,,1,,0,0
99974,WOS:000229823300024,Study on the transmission mechanism for wearable device using the human body as a transmission channel,1,1,11294,2005,JUN,2005-06-01 00:00:00.000,E88B,6,5,10,1,10,44,,,,,,,,,,,,,,1,,0,0
99975,WOS:000242877900004,A survey on dynamically reconfigurable processors,1,1,11294,2006,DEC,2006-12-01 00:00:00.000,E89B,12,5,9,1,38,39,,,,,,,,,,,,,,1,,0,0
99976,WOS:000238233700042,A compact broadband antenna with an L-shaped notch,1,1,11294,2006,JUN,2006-06-01 00:00:00.000,E89B,6,5,4,1,14,38,,,,,,,,,,,,,,1,,0,0
99977,WOS:000242877900044,Performance of selection MIMO systems with generalized selection criterion over Nakagami-m fading channels,1,1,11294,2006,DEC,2006-12-01 00:00:00.000,E89B,12,5,4,1,11,37,,,,,,,,,,,,,,1,,0,0
99978,WOS:000242877900027,An efficient anti-collision method for tag identification in a RFID system,1,1,11294,2006,DEC,2006-12-01 00:00:00.000,E89B,12,5,7,1,10,33,,,,,,,,,,,,,,1,,0,0
99979,WOS:000248933700002,Prospects and challenges of multi-layer optical networks,1,1,11294,2007,AUG,2007-08-01 00:00:00.000,E90B,8,5,13,1,79,72,,,,,,,,,,,,,,1,,0,0
99980,WOS:000245194200022,A fast algorithm for 3-dimensional imaging with UWB pulse radar systems,1,1,11294,2007,MAR,2007-03-01 00:00:00.000,E90B,3,5,9,1,36,43,,,,,,,,,,,,,,1,,0,0
99981,WOS:000247839600025,Evaluation of satellite-based navigation services in complex urban environments using a three-dimensional GIS,1,1,11294,2007,JUL,2007-07-01 00:00:00.000,E90B,7,5,10,1,20,39,,,,,,,,,,,,,,1,,0,0
99982,WOS:000250094000026,An ultra wideband microwave imaging system for breast cancer detection,1,1,11294,2007,SEP,2007-09-01 00:00:00.000,E90B,9,5,6,1,19,38,,,,,,,,,,,,,,1,,0,0
99983,WOS:000260400000017,Optical Cross-Connect Switch Architectures for Hierarchical Optical Path Networks,1,1,11294,2008,OCT,2008-10-01 00:00:00.000,E91B,10,5,11,1,33,46,,,,,,,,,,,,,,1,,0,0
99984,WOS:000261410400027,DEMOCO: Energy-Efficient Detection and Monitoring for Continuous Objects in Wireless Sensor Networks,1,1,11294,2008,NOV,2008-11-01 00:00:00.000,E91B,11,5,9,1,11,35,,,,,,,,,,,,,,1,,0,0
99985,WOS:000252617100002,Introduction to IEEE P1900.4 activities,1,1,11294,2008,JAN,2008-01-01 00:00:00.000,E91B,1,5,8,1,7,29,,,,,,,,,,,,,,1,,0,0
99986,WOS:000258394600016,Multi-constrained QoS geographic routing for heterogeneous traffic in sensor networks,1,1,11294,2008,AUG,2008-08-01 00:00:00.000,E91B,8,5,13,1,17,28,,,,,,,,,,,,,,1,,0,0
99987,WOS:000265701300002,Standardization for Body Area Networks,1,1,11294,2009,FEB,2009-02-01 00:00:00.000,E92B,2,5,7,1,11,49,,,,,,,,,,,,,,1,,0,0
99988,WOS:000266425400003,Frequency-Domain Equalization for Broadband Single-Carrier Multiple Access,1,1,11294,2009,MAY,2009-05-01 00:00:00.000,E92B,5,5,16,1,37,41,,,,,,,,,,,,,,1,,0,0
99989,WOS:000272393400002,Introduction of Frequency-Domain Signal Processing to Broadband Single-Carrier Transmissions in a Wireless Channel,1,1,11294,2009,SEP,2009-09-01 00:00:00.000,E92B,9,5,20,1,80,39,,,,,,,,,,,,,,1,,0,0
99990,WOS:000265701900013,Blocking Probability Calculation for Cellular Systems with WCDMA Radio Interface Servicing PCT1 and PCT2 Multirate Traffic,1,1,11294,2009,APR,2009-04-01 00:00:00.000,E92B,4,5,10,1,25,35,,,,,,,,,,,,,,1,,0,0
99991,WOS:000274537300007,Adaptive Power Saving Mechanism for 10 Gigabit Class PON Systems,1,1,11294,2010,FEB,2010-02-01 00:00:00.000,E93B,2,5,9,1,13,44,,,,,,,,,,,,,,1,,0,0
99992,WOS:000276760700011,HIMALIS: Heterogeneity Inclusion and Mobility Adaptation through Locator 10 Separation in New Generation Network,1,1,11294,2010,MAR,2010-03-01 00:00:00.000,E93B,3,5,12,1,24,27,,,,,,,,,,,,,,1,,0,0
99993,WOS:000281342500008,Design and Implementation of High Interaction Client Honeypot for Drive-by-Download Attacks,1,1,11294,2010,MAY,2010-05-01 00:00:00.000,E93B,5,5,9,1,17,24,,,,,,,,,,,,,,1,,0,0
99994,WOS:000281342500018,Performance Evaluation of OFDM Amplify-and-Forward Relay System with Subcarrier Permutation,1,1,11294,2010,MAY,2010-05-01 00:00:00.000,E93B,5,5,8,1,17,23,,,,,,,,,,,,,,1,,0,0
99995,WOS:000290126000006,An Investigation on Crosstalk in Multi-Core Fibers by Introducing Random Fluctuation along Longitudinal Direction,1,1,11294,2011,FEB,2011-02-01 00:00:00.000,E94B,2,5,8,1,12,57,,,,,,,,,,,,,,1,,0,0
99996,WOS:000293259100012,Survey of Network Coding and Its Applications,1,1,11294,2011,MAR,2011-03-01 00:00:00.000,E94B,3,5,20,1,151,32,,,,,,,,,,,,,,1,,0,0
99997,WOS:000294701700002,A Fully-Implantable Wireless System for Human Brain-Machine Interfaces Using Brain Surface Electrodes: W-HERBS,1,1,11294,2011,SEP,2011-09-01 00:00:00.000,E94B,9,5,6,1,9,24,,,,,,,,,,,,,,1,,0,0
99998,WOS:000293259100022,A Novel BICM-ID System Approaching Shannon-Limit at High Spectrum Efficiency,1,1,11294,2011,MAR,2011-03-01 00:00:00.000,E94B,3,5,3,1,13,20,,,,,,,,,,,,,,1,,0,0
99999,WOS:000300472100006,VANET Broadcast Protocol Based on Fuzzy Logic and Lightweight Retransmission Mechanism,1,1,11294,2012,FEB,2012-02-01 00:00:00.000,E95B,2,5,11,1,15,39,,,,,,,,,,,,,,1,,0,0
100000,WOS:000301614900004,Optical Packet & Circuit Integrated Network for Future Networks,1,1,11294,2012,MAR,2012-03-01 00:00:00.000,E95B,3,5,9,1,33,29,,,,,,,,,,,,,,1,,0,0
100001,WOS:000300472100019,A Dynamic Programming Approach for Base Station Sleeping in Cellular Networks,1,1,11294,2012,FEB,2012-02-01 00:00:00.000,E95B,2,5,12,1,19,27,,,,,,,,,,,,,,1,,0,0
100002,WOS:000299588400008,Proper Derivation of Equivalent-Circuit Expressions of Intra-Body Communication Channels Using Quasi-Static Field,1,1,11294,2012,JAN,2012-01-01 00:00:00.000,E95B,1,5,9,1,16,26,,,,,,,,,,,,,,1,,0,0
100003,WOS:000320218200001,A User's Guide to Compressed Sensing for Communications Systems,1,1,11294,2013,MAR,2013-03-01 00:00:00.000,E96B,3,5,28,1,207,110,,,,,,,,,,,,,,1,,0,0
100004,WOS:000314080100034,Thresholding Process Based Dynamic Programming Track-Before-Detect Algorithm,1,1,11294,2013,JAN,2013-01-01 00:00:00.000,E96B,1,5,10,1,28,22,,,,,,,,,,,,,,1,,0,0
