AcademicKeywordID,Name
156645,pentanomials
156646,irreducible trinomials
156647,ITA
156648,polynomial basis Itoh-Tsujii inversion algorithm
156649,transition probabilities
156650,BMSCS
156651,mobile system
156652,system call sequences
156653,homogeneous stationary Markov chain
156654,back-propagation neural network
156655,storage management
156656,multifactor authentication
156657,remote backup storage technique
156658,user-centred design data backup scheme
156659,symmetrical key
156660,laptop
156661,discrete cosine transforms
156662,database management systems
156663,database authentication watermarking scheme
156664,OPES
156665,order-preserving encryption scheme
156666,encrypted data
156667,DCT operations
156668,AC coefficients hashing
156669,integrity authentication
156670,watermark information extraction
156671,watermarked ciphertext data
156672,data content security
156673,attribute-based broadcast encryption scheme
156674,lightweight devices
156675,cryptographic scheme
156676,compact secret key size
156677,constant-size private key ciphertext-policy ABBE scheme
156678,disjunctive normal form
156679,standard security levels
156680,smartphone-based cloud storage use case
156681,IP networks
156682,hop-by-hop extension header
156683,IPv4 header
156684,zero false positives
156685,logging time
156686,hash table
156687,double hashing technique
156688,attack sources
156689,distributed denial-of-service attack
156690,IPv4 networks
156691,IPv6 networks
156692,single-packet hybrid IP traceback
156693,mimic router
156694,security enhancement
156695,proof-of-principle prototype
156696,policy-based arbitration mechanism
156697,diverse functional equivalent variants
156698,DHR mechanism
156699,dynamic-heterogeneity-redundancy mechanism
156700,security problems
156701,innovative defense technologies
156702,cybersecurity defense framework
156703,mimic defense
156704,radar target recognition
156705,radar imaging
156706,matrix decomposition
156707,synthetic aperture radar images
156708,nonnegative matrix factorisation
156709,SAR images
156710,pattern feature
156711,NMF feature
156712,SAR automatic target recognition
156713,NMF method
156714,L-1-norm
156715,nonnegative sparse coding
156716,NNSC
156717,local NMF
156718,sparse NMF
156719,L1-2-norm
156720,L1-2-NMF
156721,MSTAR public database
156722,coding matrices
156723,sparseness constraint
156724,nonsmooth NMF
156725,Doppler radar
156726,accident prevention
156727,radar detection
156728,CW radar
156729,Bayes methods
156730,radar Doppler time-frequency signature
156731,public health concern
156732,accidental death
156733,senior U
156734,continuous wave radar system
156735,feature joint statistics
156736,sparse Bayesian classifler
156737,relevance vector machine
156738,Laboratory experiments
156739,radar data collection
156740,motion pattern
156741,grey scale image classiflcation
156742,radar-based fall detection scheme
156743,radar signal processing
156744,helicopters
156745,autonomous aerial vehicles
156746,micro-Doppler signatures
156747,micro-Doppler signals
156748,kinematic properties
156749,salient feature extraction
156750,micro-Doppler-capable active sensors
156751,fixed-wing aircraft
156752,multiple spinning rotor blades
156753,helicopter
156754,confuser detections
156755,phased array radar
156756,radar transmitters
156757,radar antennas
156758,estimation theory
156759,frequency diverse radar array
156760,navigation application
156761,range-angle-dependent transmit beampattern
156762,phase shifter
156763,mechanical steering
156764,antenna
156765,top-level system description
156766,cognitive FDA radar
156767,compressive sensing-based inverse synthetic radar imaging imaging
156768,CS-based ISAR imaging method
156769,incomplete data
156770,compressed data
156771,resolution enhancement
156772,gapped data
156773,image contrast
156774,echo
156775,transient response
156776,OFDM modulation
156777,multicarrier radar jamming power allocation
156778,joint radar and wireless communications systems
156779,wireless services
156780,radiofrequency spectrum
156781,RF spectrum congestion problem
156782,low probability of intercept performance
156783,OFDM radar jamming power allocation
156784,radar transmitted signal
156785,communication signal
156786,channel impulse responses
156787,propagation losses
156788,LPI-based criteria
156789,radar noise jamming power allocation
156790,total noise jamming power minimisation
156791,echoes
156792,optimisation problems
156793,OFDM jamming waveform
156794,remote sensing by radar
156795,correlation methods
156796,random processes
156797,supervised multiple-feature learning
156798,fused radar data classification
156799,optical data classification
156800,multisensor data fusion
156801,linear discriminant analysis and sparse regularisation
156802,RS-LDASR
156803,feature space dimensionality reduction
156804,supervised feature selection
156805,feature-to-instance ratio
156806,feature correlation
156807,classification accuracy reduction
156808,remote sensing data analysis
156809,feature-based fusion
156810,fused synthetic aperture radar
156811,feature matrices
156812,attribute profiles
156813,multiAP
156814,NMF
156815,textural features
156816,rotation forest
156817,radar interference
156818,radar receivers
156819,matrix algebra
156820,search problems
156821,ISAR imaging
156822,cross-range scaling
156823,high-speed complex motion manoeuvring target
156824,inverse synthetic aperture radar imaging
156825,translational motion
156826,TM
156827,one-dimensional phase error
156828,1D phase error
156829,nonuniform rotational motion
156830,RM
156831,multidimensional phase error
156832,MD phase error
156833,image blurring
156834,full-aperture data collection
156835,sparse-aperture data
156836,SA data
156837,optimisation problem
156838,sensing-matrix estimation technique
156839,parametric signal-model reconstruction
156840,sensing-dictionary matrix behavior
156841,modified orthogonal matching pursuit-type basis function-searching scheme
156842,state-of-the-art technologies
156843,UAV inspections
156844,power facilities
156845,power structures
156846,business data processing
156847,organisational aspects
156848,offshore software outsourcing contract management
156849,vendors perspective
156850,offshore software development outsourcing
156851,business strategy
156852,CSF
156853,vendor organisations
156854,SLR process
156855,contract flexibility
156856,trustworthy relationship managementaEuro
156857,competitive bidding
156858,offshore software outsourcing relationships
156859,high-quality software
156860,client organisations
156861,customised search strings
156862,face-to-face meeting
156863,contract management
156864,reliable management
156865,mutual expectations
156866,client-vendor relationship
156867,training programmes
156868,offshore software outsourcing companies
156869,frequently cited factors
156870,offshore software outsourcing business
156871,software prototyping
156872,risk management practice
156873,software engineering practices
156874,large offshore-outsourced Agile Scrum software development project
156875,IT vendors
156876,small teams
156877,collocated teams
156878,team members
156879,Agile culture
156880,project ownership
156881,business knowledge
156882,development team
156883,distributed project teams
156884,team size characteristic
156885,performance improvement
156886,software refactoring tactics
156887,software quality improvement
156888,software external behaviour preservation
156889,root canal refactoring
156890,rename method
156891,extract method
156892,refactoring density
156893,Eclipse UDC
156894,Eclipse usage data collector
156895,usage data information
156896,empirical investigation
156897,tool challenge
156898,global software development projects
156899,GSD projects
156900,systematic literature review approach
156901,SLR approach
156902,survey-based empirical study approach
156903,questionnaire-based empirical study
156904,five-point scale
156905,synchronous communication tools
156906,asynchronous communication tools
156907,weak negative correlation
156908,pattern clustering
156909,software development management
156910,bisecting k-medoids clustering algorithm
156911,static k nearest projects
156912,noisy dataset handling
